full_name,email,company,title,industry,company_size,phone
Ngô Thanh Tuấn,ngo.thanh.tuan.11356@gmail.com,CenLand,CFO,fintech,1500,0327480781
Trần Hồng Bình,tran.hong.binh.11357@gmail.com,KiotViet,Kế toán trưởng,ecommerce,120,0973944465
Phan Ngọc Bình,phan.ngoc.binh.11358@cenland.vn,CenLand,Sales Director,fintech,500,0350480073
Hồ Hữu Nam,ho.huu.nam.11359@fptsoftware.vn,FPT Software,Product Manager,ecommerce,1500,0960790824
Dương Thị Sơn,duong.thi.son.11360@gmail.com,VNG Corporation,Kế toán trưởng,manufacturing,10,0913705530
Ngô Quang Linh,ngo.quang.linh.11361@thacoindustr.vn,Thaco Industries,Marketing Manager,manufacturing,120,0907768750
Lê Hữu Lan,le.huu.lan.11362@gmail.com,Base.vn,Head of Finance,education,1500,0868281566
Bùi Thanh An,bui.thanh.an.11363@gemadeptlogi.vn,Gemadept Logistics,CTO,ecommerce,250,0966185217
Trần Ngọc Quân,tran.ngoc.quan.11364@hoaphat.vn,Hoà Phát,CFO,logistics,10,0970805337
Lý Thị Sơn,ly.thi.son.11365@cenland.vn,CenLand,CTO,fintech,250,0967355066
Dương Minh Giang,duong.minh.giang.11366@gmail.com,Thaco Industries,Marketing Manager,logistics,120,0934875957
Bùi Hồng Khánh,bui.hong.khanh.11367@gmail.com,TopCV,Operations Manager,software,1500,0861027983
Đỗ Thị Dũng,do.thi.dung.11368@fptsoftware.vn,FPT Software,Operations Manager,education,500,0979089361
Lê Hồng Linh,le.hong.linh.11369@vngcorporati.vn,VNG Corporation,CFO,healthcare,250,0358411586
Bùi Minh Phúc,bui.minh.phuc.11370@gmail.com,Vinmec,Product Manager,education,500,0865287371
Trần Thanh Tâm,tran.thanh.tam.11371@tiki.vn,Tiki,Head of Finance,healthcare,25,0861608116
Lê Hữu Oanh,le.huu.oanh.11372@gmail.com,Shopee Vietnam,Marketing Manager,ecommerce,250,0355316623
Bùi Thị Dũng,bui.thi.dung.11373@tiki.vn,Tiki,Marketing Manager,retail,120,0960867412
Đỗ Thanh Nam,do.thanh.nam.11374@basevn.vn,Base.vn,CTO,software,120,0906351104
Nguyễn Ngọc Việt,nguyen.ngoc.viet.11375@gmail.com,Base.vn,Kế toán trưởng,ecommerce,250,0320231073
Vũ Xuân Tuấn,vu.xuan.tuan.11376@vngcorporati.vn,VNG Corporation,Head of Finance,healthcare,10,0912522386
Hoàng Hồng Giang,hoang.hong.giang.11377@fptsoftware.vn,FPT Software,Kế toán trưởng,healthcare,25,0350649808
Đỗ Hồng Nam,do.hong.nam.11378@thecoffeehou.vn,The Coffee House,CEO,education,500,0868081493
Lý Đức Hà,ly.duc.ha.11379@cenland.vn,CenLand,Product Manager,fintech,25,0912584802
Phan Xuân Việt,phan.xuan.viet.11380@viettiengarm.vn,Viet Tien Garment,CTO,manufacturing,25,0978846332
Phan Xuân Tâm,phan.xuan.tam.11381@gmail.com,Pharmacity,Head of Finance,education,1500,0708948283
Võ Minh An,vo.minh.an.11382@pnj.vn,PNJ,Kế toán trưởng,retail,250,0350183293
Ngô Ngọc Oanh,ngo.ngoc.oanh.11383@gmail.com,VNG Corporation,Kế toán trưởng,education,120,0932687496
Dương Đức Tuấn,duong.duc.tuan.11384@topcv.vn,TopCV,Sales Director,retail,500,0919421161
Lý Đức Bình,ly.duc.binh.11385@kiotviet.vn,KiotViet,Head of Finance,healthcare,120,0358205563
Bùi Văn Trang,bui.van.trang.11386@gmail.com,CenLand,Sales Director,education,10,0916727601
Phan Ngọc An,phan.ngoc.an.11387@shopeevietna.vn,Shopee Vietnam,Product Manager,healthcare,1500,0707185179
Hoàng Đức Sơn,hoang.duc.son.11388@thecoffeehou.vn,The Coffee House,Head of Finance,manufacturing,50,0706667472
Hồ Thị An,ho.thi.an.11389@vinamilk.vn,Vinamilk,Sales Director,software,10,0359379308
Bùi Hồng Châu,bui.hong.chau.11390@gmail.com,Tiki,Sales Director,manufacturing,25,0971388502
Trần Thanh Tâm,tran.thanh.tam.11391@gemadeptlogi.vn,Gemadept Logistics,Procurement Manager,healthcare,120,0903360563
Hoàng Ngọc Phúc,hoang.ngoc.phuc.11392@gmail.com,PNJ,Marketing Manager,manufacturing,10,0903909384
Hoàng Văn Bình,hoang.van.binh.11393@topcv.vn,TopCV,CTO,ecommerce,500,0355894982
Nguyễn Thị Châu,nguyen.thi.chau.11394@topcv.vn,TopCV,Procurement Manager,retail,1500,0707608917
Hoàng Quang Bình,hoang.quang.binh.11395@gmail.com,Thaco Industries,Marketing Manager,software,120,0908555777
Trần Thị Khánh,tran.thi.khanh.11396@topcv.vn,TopCV,Marketing Manager,healthcare,500,0902334990
Võ Văn Oanh,vo.van.oanh.11397@cenland.vn,CenLand,Operations Manager,retail,500,0967550893
Võ Thị Dũng,vo.thi.dung.11398@gmail.com,The Coffee House,CTO,healthcare,25,0979757433
Lê Đức Sơn,le.duc.son.11399@pnj.vn,PNJ,Kế toán trưởng,logistics,120,0971003578
Lý Thanh Tâm,ly.thanh.tam.11400@tiki.vn,Tiki,Kế toán trưởng,fintech,250,0350719255
Bùi Hữu Dũng,bui.huu.dung.11401@gmail.com,Vinamilk,Head of Finance,ecommerce,10,0907209101
Ngô Xuân Hùng,ngo.xuan.hung.11402@gmail.com,Base.vn,Sales Director,healthcare,10,0933069511
Dương Đức Sơn,duong.duc.son.11403@gmail.com,CenLand,Product Manager,manufacturing,50,0902760242
Trần Đức Tâm,tran.duc.tam.11404@duytanplasti.vn,Duy Tan Plastics,Sales Director,healthcare,10,0327770482
Trần Đức Dũng,tran.duc.dung.11405@gmail.com,Shopee Vietnam,Procurement Manager,ecommerce,25,0901414757
Ngô Thị Tâm,ngo.thi.tam.11406@thecoffeehou.vn,The Coffee House,CEO,retail,250,0902716713
Dương Văn Việt,duong.van.viet.11407@thecoffeehou.vn,The Coffee House,Head of Finance,manufacturing,25,0900817475
Ngô Thanh Mai,ngo.thanh.mai.11408@gmail.com,Duy Tan Plastics,CTO,retail,120,0905861818
Dương Đức Linh,duong.duc.linh.11409@momo.vn,MoMo,Operations Manager,ecommerce,50,0709026364
Bùi Hồng Trang,bui.hong.trang.11410@vngcorporati.vn,VNG Corporation,Head of Finance,education,10,0978155139
Lý Minh Dũng,ly.minh.dung.11411@gmail.com,The Coffee House,Head of Finance,healthcare,500,0326917507
Phạm Văn Tâm,pham.van.tam.11412@gmail.com,Vinmec,Procurement Manager,software,500,0700426938
Võ Hữu Tâm,vo.huu.tam.11413@gmail.com,Gemadept Logistics,CFO,logistics,250,0910284452
Phan Quang Bình,phan.quang.binh.11414@gmail.com,VNG Corporation,Operations Manager,healthcare,500,0355911123
Trần Hồng Hà,tran.hong.ha.11415@shopeevietna.vn,Shopee Vietnam,Operations Manager,education,50,0908579606
Trần Minh An,tran.minh.an.11416@basevn.vn,Base.vn,Head of Finance,ecommerce,500,0902367970
Ngô Minh Mai,ngo.minh.mai.11417@pnj.vn,PNJ,CFO,ecommerce,250,0865103206
Lê Hồng An,le.hong.an.11418@gmail.com,PNJ,Sales Director,manufacturing,50,0329155381
Võ Thị Oanh,vo.thi.oanh.11419@vinamilk.vn,Vinamilk,Kế toán trưởng,healthcare,1500,0869419559
Đỗ Văn Bình,do.van.binh.11420@thecoffeehou.vn,The Coffee House,CTO,software,120,0329840205
Nguyễn Ngọc Oanh,nguyen.ngoc.oanh.11421@gemadeptlogi.vn,Gemadept Logistics,Operations Manager,software,1500,0866943436
Vũ Thị Linh,vu.thi.linh.11422@viettiengarm.vn,Viet Tien Garment,Operations Manager,ecommerce,500,0963464797
Phan Đức Tuấn,phan.duc.tuan.11423@fptsoftware.vn,FPT Software,Procurement Manager,education,50,0359116780
Trần Thanh Việt,tran.thanh.viet.11424@thecoffeehou.vn,The Coffee House,Head of Finance,manufacturing,120,0905384971
Bùi Quang Oanh,bui.quang.oanh.11425@gmail.com,The Coffee House,Procurement Manager,healthcare,250,0327658070
Lê Thanh Quân,le.thanh.quan.11426@pharmacity.vn,Pharmacity,Sales Director,ecommerce,250,0327217098
Phạm Văn Khánh,pham.van.khanh.11427@momo.vn,MoMo,Product Manager,healthcare,120,0933819102
Võ Văn Tuấn,vo.van.tuan.11428@cenland.vn,CenLand,Procurement Manager,retail,500,0704132550
Ngô Xuân Tâm,ngo.xuan.tam.11429@thacoindustr.vn,Thaco Industries,Procurement Manager,logistics,25,0931017445
Lê Minh Tâm,le.minh.tam.11430@gmail.com,PNJ,CEO,healthcare,500,0910918580
Đỗ Quang Mai,do.quang.mai.11431@vinmec.vn,Vinmec,Head of Finance,healthcare,50,0352142879
Lý Đức Lan,ly.duc.lan.11432@vinamilk.vn,Vinamilk,CFO,education,500,0933641771
Hoàng Thanh Mai,hoang.thanh.mai.11433@fptsoftware.vn,FPT Software,Product Manager,healthcare,10,0863748318
Bùi Quang Hùng,bui.quang.hung.11434@fptsoftware.vn,FPT Software,CTO,ecommerce,500,0968043917
Nguyễn Xuân Bình,nguyen.xuan.binh.11435@gmail.com,Duy Tan Plastics,Procurement Manager,ecommerce,250,0960998476
Hồ Văn Phúc,ho.van.phuc.11436@basevn.vn,Base.vn,CEO,education,25,0862359053
Ngô Đức Bình,ngo.duc.binh.11437@shopeevietna.vn,Shopee Vietnam,Product Manager,fintech,120,0351761135
Vũ Hữu Việt,vu.huu.viet.11438@haravan.vn,Haravan,CTO,manufacturing,120,0325776447
Trần Quang Hà,tran.quang.ha.11439@hoaphat.vn,Hoà Phát,CTO,manufacturing,10,0963207741
Phạm Văn Châu,pham.van.chau.11440@vinamilk.vn,Vinamilk,Procurement Manager,retail,10,0919780046
Phạm Minh Oanh,pham.minh.oanh.11441@kiotviet.vn,KiotViet,Product Manager,fintech,1500,0968422357
Đỗ Hồng Việt,do.hong.viet.11442@thacoindustr.vn,Thaco Industries,Sales Director,software,10,0934760920
Vũ Minh Lan,vu.minh.lan.11443@cenland.vn,CenLand,CEO,ecommerce,10,0933205221
Bùi Hồng Giang,bui.hong.giang.11444@basevn.vn,Base.vn,CFO,logistics,25,0977899389
Nguyễn Minh Lan,nguyen.minh.lan.11445@gmail.com,Vinmec,Sales Director,healthcare,25,0914578601
Hồ Thanh Khánh,ho.thanh.khanh.11446@vngcorporati.vn,VNG Corporation,CTO,retail,120,0970477699
Vũ Minh Dũng,vu.minh.dung.11447@gmail.com,Gemadept Logistics,Operations Manager,logistics,250,0938824380
Lý Đức Bình,ly.duc.binh.11448@vngcorporati.vn,VNG Corporation,CEO,retail,1500,0322284304
Vũ Đức Tâm,vu.duc.tam.11449@shopeevietna.vn,Shopee Vietnam,Kế toán trưởng,ecommerce,250,0709449222
Trần Đức An,tran.duc.an.11450@duytanplasti.vn,Duy Tan Plastics,CFO,logistics,50,0961388633
Phạm Quang Tuấn,pham.quang.tuan.11451@gmail.com,Shopee Vietnam,Kế toán trưởng,software,120,0904663978
Ngô Quang Tâm,ngo.quang.tam.11452@pharmacity.vn,Pharmacity,Sales Director,logistics,1500,0917184289
Võ Thanh Dũng,vo.thanh.dung.11453@basevn.vn,Base.vn,Procurement Manager,logistics,120,0865696463
Lê Minh Trang,le.minh.trang.11454@gmail.com,Thaco Industries,Marketing Manager,healthcare,10,0701657044
Vũ Đức Tuấn,vu.duc.tuan.11455@fptsoftware.vn,FPT Software,CFO,healthcare,250,0964471721
Trần Ngọc Tâm,tran.ngoc.tam.11456@gmail.com,MoMo,CTO,software,50,0704651541
Phan Thị Quân,phan.thi.quan.11457@gmail.com,KiotViet,Operations Manager,fintech,50,0911406750
Phạm Hồng Bình,pham.hong.binh.11458@pnj.vn,PNJ,CEO,logistics,25,0707512705
Phan Xuân Oanh,phan.xuan.oanh.11459@tiki.vn,Tiki,CTO,logistics,500,0918582644
Võ Quang Giang,vo.quang.giang.11460@gmail.com,Gemadept Logistics,CFO,fintech,10,0977728696
Ngô Thị Hà,ngo.thi.ha.11461@kiotviet.vn,KiotViet,Head of Finance,retail,250,0864429947
Lê Xuân Phúc,le.xuan.phuc.11462@hoaphat.vn,Hoà Phát,CTO,logistics,10,0868852687
Nguyễn Xuân Linh,nguyen.xuan.linh.11463@haravan.vn,Haravan,Marketing Manager,healthcare,10,0913922412
Vũ Đức Dũng,vu.duc.dung.11464@thacoindustr.vn,Thaco Industries,CFO,education,500,0868784375
Phan Ngọc Dũng,phan.ngoc.dung.11465@hoaphat.vn,Hoà Phát,CTO,logistics,500,0905322250
Đỗ Quang An,do.quang.an.11466@gmail.com,VNG Corporation,CFO,manufacturing,25,0976869808
Bùi Thanh Châu,bui.thanh.chau.11467@thacoindustr.vn,Thaco Industries,CTO,healthcare,50,0327212475
Hồ Hữu Giang,ho.huu.giang.11468@gmail.com,KiotViet,Product Manager,education,25,0970757501
Phạm Thanh Việt,pham.thanh.viet.11469@vinmec.vn,Vinmec,CEO,education,1500,0966822258
Trần Ngọc Lan,tran.ngoc.lan.11470@tiki.vn,Tiki,CTO,fintech,250,0936087720
Hồ Xuân Hà,ho.xuan.ha.11471@gemadeptlogi.vn,Gemadept Logistics,Kế toán trưởng,manufacturing,50,0917118071
Phan Xuân Bình,phan.xuan.binh.11472@hoaphat.vn,Hoà Phát,Product Manager,retail,250,0705021206
Vũ Minh Tuấn,vu.minh.tuan.11473@gmail.com,Base.vn,Head of Finance,logistics,50,0705453422
Vũ Hữu Nam,vu.huu.nam.11474@pnj.vn,PNJ,CFO,retail,50,0917703092
Ngô Hữu Việt,ngo.huu.viet.11475@gmail.com,KiotViet,Sales Director,logistics,50,0325131814
Dương Quang Trang,duong.quang.trang.11476@pnj.vn,PNJ,Head of Finance,ecommerce,500,0901894191
Lý Quang Phúc,ly.quang.phuc.11477@basevn.vn,Base.vn,Marketing Manager,software,120,0911646935
Đặng Hồng Hùng,dang.hong.hung.11478@hoaphat.vn,Hoà Phát,Head of Finance,ecommerce,120,0935080903
Ngô Minh Sơn,ngo.minh.son.11479@gmail.com,Gemadept Logistics,Marketing Manager,software,10,0912538782
Vũ Thị Bình,vu.thi.binh.11480@haravan.vn,Haravan,Sales Director,manufacturing,500,0918450693
Bùi Hữu Việt,bui.huu.viet.11481@gmail.com,CenLand,CFO,education,1500,0969201962
Võ Văn Nam,vo.van.nam.11482@gemadeptlogi.vn,Gemadept Logistics,Kế toán trưởng,education,10,0962941789
Bùi Quang Hùng,bui.quang.hung.11483@gmail.com,Gemadept Logistics,Sales Director,education,120,0915478466
Lê Minh Tuấn,le.minh.tuan.11484@kiotviet.vn,KiotViet,Marketing Manager,healthcare,1500,0907262984
Vũ Minh Châu,vu.minh.chau.11485@momo.vn,MoMo,Head of Finance,fintech,10,0708855587
Phan Đức Oanh,phan.duc.oanh.11486@gmail.com,Vinamilk,CEO,education,1500,0965377144
Đặng Xuân Việt,dang.xuan.viet.11487@basevn.vn,Base.vn,CEO,fintech,250,0969056495
Đặng Thanh Hà,dang.thanh.ha.11488@topcv.vn,TopCV,Sales Director,fintech,250,0973432289
Hoàng Thanh An,hoang.thanh.an.11489@pharmacity.vn,Pharmacity,Marketing Manager,fintech,25,0938998465
Phạm Hữu Nam,pham.huu.nam.11490@thecoffeehou.vn,The Coffee House,CEO,retail,1500,0701764622
Hồ Thị Khánh,ho.thi.khanh.11491@gmail.com,MoMo,Operations Manager,retail,50,0355559044
Lý Hồng Mai,ly.hong.mai.11492@vinamilk.vn,Vinamilk,Operations Manager,fintech,250,0329106297
Dương Hồng Dũng,duong.hong.dung.11493@gmail.com,Hoà Phát,CTO,fintech,10,0864616311
Bùi Quang Nam,bui.quang.nam.11494@gmail.com,Base.vn,Sales Director,fintech,1500,0910011512
Hồ Xuân Châu,ho.xuan.chau.11495@gmail.com,Pharmacity,Operations Manager,fintech,120,0915341251
Vũ Văn Bình,vu.van.binh.11496@gmail.com,Gemadept Logistics,Head of Finance,healthcare,10,0931816674
Phạm Xuân Quân,pham.xuan.quan.11497@kiotviet.vn,KiotViet,Kế toán trưởng,manufacturing,120,0705146637
Vũ Văn Quân,vu.van.quan.11498@tiki.vn,Tiki,Procurement Manager,software,10,0869854474
Đỗ Xuân Lan,do.xuan.lan.11499@gmail.com,VNG Corporation,CTO,fintech,250,0967764334
Hoàng Văn Phúc,hoang.van.phuc.11500@thacoindustr.vn,Thaco Industries,Procurement Manager,fintech,250,0935291855
Dương Xuân Tuấn,duong.xuan.tuan.11501@duytanplasti.vn,Duy Tan Plastics,CEO,healthcare,25,0932434762
Võ Hữu Tâm,vo.huu.tam.11502@hoaphat.vn,Hoà Phát,Product Manager,software,10,0324600053
Dương Văn Sơn,duong.van.son.11503@gmail.com,Duy Tan Plastics,CEO,education,120,0869957037
Lê Hồng Tuấn,le.hong.tuan.11504@gmail.com,Thaco Industries,Marketing Manager,healthcare,1500,0903013990
Vũ Ngọc Sơn,vu.ngoc.son.11505@haravan.vn,Haravan,Product Manager,manufacturing,50,0866444797
Võ Ngọc Bình,vo.ngoc.binh.11506@gmail.com,Thaco Industries,Kế toán trưởng,healthcare,120,0869253185
Vũ Hồng Trang,vu.hong.trang.11507@fptsoftware.vn,FPT Software,Operations Manager,manufacturing,1500,0973576390
Phạm Thanh Bình,pham.thanh.binh.11508@gmail.com,Thaco Industries,CTO,software,50,0972483543
Vũ Ngọc Nam,vu.ngoc.nam.11509@cenland.vn,CenLand,CTO,healthcare,500,0908477586
Ngô Xuân Trang,ngo.xuan.trang.11510@pharmacity.vn,Pharmacity,Kế toán trưởng,manufacturing,50,0931070790
Lý Quang Phúc,ly.quang.phuc.11511@vngcorporati.vn,VNG Corporation,CFO,retail,500,0352313239
Võ Văn Châu,vo.van.chau.11512@vngcorporati.vn,VNG Corporation,CEO,software,50,0706839240
Trần Đức Bình,tran.duc.binh.11513@gmail.com,Base.vn,Procurement Manager,education,25,0910777938
Nguyễn Thị Trang,nguyen.thi.trang.11514@hoaphat.vn,Hoà Phát,Product Manager,fintech,50,0326353800
Phan Quang Phúc,phan.quang.phuc.11515@kiotviet.vn,KiotViet,Marketing Manager,healthcare,1500,0703672195
Đặng Đức Khánh,dang.duc.khanh.11516@vngcorporati.vn,VNG Corporation,Procurement Manager,retail,250,0934627715
Vũ Minh Châu,vu.minh.chau.11517@thecoffeehou.vn,The Coffee House,CFO,logistics,250,0963512980
Dương Hồng Tâm,duong.hong.tam.11518@hoaphat.vn,Hoà Phát,Kế toán trưởng,manufacturing,1500,0910260117
Bùi Thanh Châu,bui.thanh.chau.11519@momo.vn,MoMo,Head of Finance,healthcare,1500,0358075317
Dương Thị Phúc,duong.thi.phuc.11520@gmail.com,Viet Tien Garment,Marketing Manager,retail,25,0971013425
Hoàng Ngọc Hà,hoang.ngoc.ha.11521@pharmacity.vn,Pharmacity,Marketing Manager,healthcare,50,0326710904
Phạm Văn Bình,pham.van.binh.11522@basevn.vn,Base.vn,Head of Finance,software,25,0862370049
Trần Hữu Trang,tran.huu.trang.11523@thacoindustr.vn,Thaco Industries,CTO,healthcare,500,0965443451
Võ Hồng Dũng,vo.hong.dung.11524@thecoffeehou.vn,The Coffee House,Operations Manager,logistics,25,0936371009
Lý Đức Trang,ly.duc.trang.11525@gmail.com,Pharmacity,Operations Manager,manufacturing,120,0979383414
Lý Minh Quân,ly.minh.quan.11526@gmail.com,Vinamilk,Sales Director,retail,1500,0932256067
Phan Hồng Mai,phan.hong.mai.11527@thecoffeehou.vn,The Coffee House,CEO,ecommerce,1500,0919532433
Vũ Hồng Lan,vu.hong.lan.11528@topcv.vn,TopCV,Sales Director,healthcare,25,0359018629
Trần Thị Lan,tran.thi.lan.11529@gmail.com,Hoà Phát,Operations Manager,logistics,25,0975411567
Vũ Hữu Oanh,vu.huu.oanh.11530@tiki.vn,Tiki,Sales Director,software,250,0976521095
Nguyễn Hữu An,nguyen.huu.an.11531@tiki.vn,Tiki,Marketing Manager,retail,25,0328023082
Võ Thanh Châu,vo.thanh.chau.11532@vinmec.vn,Vinmec,Operations Manager,ecommerce,50,0912307559
Ngô Minh Dũng,ngo.minh.dung.11533@thecoffeehou.vn,The Coffee House,CEO,retail,25,0358150614
Hồ Quang Linh,ho.quang.linh.11534@vngcorporati.vn,VNG Corporation,Operations Manager,manufacturing,25,0964669676
Phan Thanh Hùng,phan.thanh.hung.11535@basevn.vn,Base.vn,Sales Director,manufacturing,1500,0329011502
Phan Hữu Linh,phan.huu.linh.11536@vinamilk.vn,Vinamilk,Sales Director,retail,50,0320891286
Phạm Quang Dũng,pham.quang.dung.11537@fptsoftware.vn,FPT Software,Marketing Manager,logistics,50,0355138512
Lý Đức Châu,ly.duc.chau.11538@gmail.com,Shopee Vietnam,Kế toán trưởng,ecommerce,250,0964111606
Đỗ Văn Tuấn,do.van.tuan.11539@vinmec.vn,Vinmec,Sales Director,logistics,500,0901276793
Đặng Đức An,dang.duc.an.11540@gmail.com,Thaco Industries,Product Manager,software,1500,0970705676
Lý Hữu Hà,ly.huu.ha.11541@haravan.vn,Haravan,CTO,manufacturing,120,0320153919
Đỗ Thị Linh,do.thi.linh.11542@thacoindustr.vn,Thaco Industries,CEO,education,25,0937069289
Đỗ Hồng Tâm,do.hong.tam.11543@thacoindustr.vn,Thaco Industries,Operations Manager,retail,250,0329227416
Đỗ Xuân Bình,do.xuan.binh.11544@fptsoftware.vn,FPT Software,Sales Director,retail,1500,0913245645
Vũ Ngọc Lan,vu.ngoc.lan.11545@hoaphat.vn,Hoà Phát,Marketing Manager,education,1500,0703671251
Lê Văn Giang,le.van.giang.11546@fptsoftware.vn,FPT Software,Procurement Manager,fintech,25,0936513201
Đỗ Hồng Châu,do.hong.chau.11547@gmail.com,Vinmec,CTO,software,25,0907988266
Bùi Thị Dũng,bui.thi.dung.11548@cenland.vn,CenLand,Product Manager,retail,25,0932741977
Hồ Xuân Oanh,ho.xuan.oanh.11549@momo.vn,MoMo,Marketing Manager,manufacturing,50,0861182718
Vũ Thị Lan,vu.thi.lan.11550@gmail.com,Viet Tien Garment,CFO,ecommerce,120,0934842783
Vũ Minh Châu,vu.minh.chau.11551@haravan.vn,Haravan,Procurement Manager,software,250,0916518511
Phạm Ngọc Lan,pham.ngoc.lan.11552@kiotviet.vn,KiotViet,Sales Director,logistics,50,0932738065
Nguyễn Hữu Hùng,nguyen.huu.hung.11553@thacoindustr.vn,Thaco Industries,CEO,manufacturing,120,0705090261
Lý Ngọc Lan,ly.ngoc.lan.11554@cenland.vn,CenLand,Operations Manager,logistics,500,0909715307
Bùi Minh Linh,bui.minh.linh.11555@topcv.vn,TopCV,Procurement Manager,healthcare,500,0918563429
Lý Quang Tâm,ly.quang.tam.11556@kiotviet.vn,KiotViet,Procurement Manager,ecommerce,120,0913817438
Đặng Đức Tuấn,dang.duc.tuan.11557@gmail.com,Pharmacity,Operations Manager,ecommerce,120,0913723902
Hoàng Quang Hà,hoang.quang.ha.11558@gmail.com,Hoà Phát,Head of Finance,manufacturing,50,0905772893
Đỗ Xuân Hùng,do.xuan.hung.11559@pnj.vn,PNJ,CTO,logistics,250,0702664270
Bùi Xuân Sơn,bui.xuan.son.11560@duytanplasti.vn,Duy Tan Plastics,Head of Finance,manufacturing,500,0706222161
Hồ Hữu Trang,ho.huu.trang.11561@thecoffeehou.vn,The Coffee House,Product Manager,education,25,0329357953
Bùi Quang Tuấn,bui.quang.tuan.11562@cenland.vn,CenLand,Operations Manager,healthcare,120,0702764204
Ngô Đức Giang,ngo.duc.giang.11563@thacoindustr.vn,Thaco Industries,CFO,retail,500,0964351873
